zipcode,state_name,num_pumas
38916,Mississippi,1
38917,Mississippi,1
38920,Mississippi,1
38921,Mississippi,1
38922,Mississippi,1
38923,Mississippi,1
38924,Mississippi,1
38925,Mississippi,1
38926,Mississippi,1
38927,Mississippi,1
38928,Mississippi,1
38929,Mississippi,1
38930,Mississippi,1
38935,Mississippi,1
3894,New Hampshire,1
38940,Mississippi,1
38941,Mississippi,1
38943,Mississippi,1
38944,Mississippi,1
38945,Mississippi,1
38946,Mississippi,1
38947,Mississippi,1
38948,Mississippi,1
38949,Mississippi,1
38950,Mississippi,1
38951,Mississippi,1
38952,Mississippi,1
38953,Mississippi,1
38954,Mississippi,1
38955,Mississippi,1
38957,Mississippi,1
38958,Mississippi,1
38959,Mississippi,1
3896,New Hampshire,1
38960,Mississippi,1
38961,Mississippi,1
38962,Mississippi,1
38963,Mississippi,1
38964,Mississippi,1
38965,Mississippi,1
38966,Mississippi,1
38967,Mississippi,1
3897,New Hampshire,1
3901,Maine,1
3902,Maine,1
3903,Maine,1
39038,Mississippi,1
39039,Mississippi,1
3904,Maine,1
39040,Mississippi,1
39041,Mississippi,1
39042,Mississippi,1
39043,Mississippi,1
39044,Mississippi,1
39045,Mississippi,1
39046,Mississippi,1
39047,Mississippi,1
3905,Maine,1
39051,Mississippi,1
39054,Mississippi,1
39056,Mississippi,1
39057,Mississippi,1
39058,Mississippi,1
39059,Mississippi,1
3906,Maine,1
39060,Mississippi,1
39061,Mississippi,1
39062,Mississippi,1
39063,Mississippi,1
39066,Mississippi,1
39067,Mississippi,1
39069,Mississippi,1
3907,Maine,1
39071,Mississippi,1
39073,Mississippi,1
39074,Mississippi,1
39077,Mississippi,1
39078,Mississippi,1
39079,Mississippi,1
3908,Maine,1
39080,Mississippi,1
39081,Mississippi,1
39082,Mississippi,1
39083,Mississippi,1
39086,Mississippi,1
39087,Mississippi,1
39088,Mississippi,1
3909,Maine,1
39090,Mississippi,1
39092,Mississippi,1
39094,Mississippi,1
39095,Mississippi,1
39096,Mississippi,1
39097,Mississippi,1
39098,Mississippi,1
3910,Maine,1
39107,Mississippi,1
39108,Mississippi,1
39109,Mississippi,1
3911,Maine,1
39110,Mississippi,1
39111,Mississippi,1
39113,Mississippi,1
39114,Mississippi,1
39115,Mississippi,1
39116,Mississippi,1
39117,Mississippi,1
39119,Mississippi,1
39120,Mississippi,1
39121,Mississippi,1
39122,Mississippi,1
39130,Mississippi,1
39140,Mississippi,1
39144,Mississippi,1
39145,Mississippi,1
39146,Mississippi,1
39148,Mississippi,1
39149,Mississippi,1
39150,Mississippi,1
39151,Mississippi,1
39152,Mississippi,1
39153,Mississippi,1
39154,Mississippi,1
39156,Mississippi,1
39157,Mississippi,1
39158,Mississippi,1
39159,Mississippi,1
39160,Mississippi,1
39161,Mississippi,1
39162,Mississippi,1
39163,Mississippi,1
39165,Mississippi,1
39166,Mississippi,1
39167,Mississippi,1
39168,Mississippi,1
39169,Mississippi,1
39170,Mississippi,1
39171,Mississippi,1
39173,Mississippi,1
39174,Mississippi,1
39175,Mississippi,1
39176,Mississippi,1
39177,Mississippi,1
39179,Mississippi,1
39180,Mississippi,1
39181,Mississippi,1
39182,Mississippi,1
39183,Mississippi,1
39189,Mississippi,1
39190,Mississippi,1
39191,Mississippi,1
39192,Mississippi,1
39193,Mississippi,1
39194,Mississippi,1
39201,Mississippi,1
39202,Mississippi,1
39203,Mississippi,1
39204,Mississippi,1
39205,Mississippi,1
39206,Mississippi,1
39207,Mississippi,1
39208,Mississippi,1
39209,Mississippi,1
39210,Mississippi,1
39211,Mississippi,1
39212,Mississippi,1
39213,Mississippi,1
39215,Mississippi,1
39216,Mississippi,1
39217,Mississippi,1
39218,Mississippi,1
39225,Mississippi,1
39232,Mississippi,1
39236,Mississippi,1
39250,Mississippi,1
39271,Mississippi,1
39272,Mississippi,1
39282,Mississippi,1
39283,Mississippi,1
39284,Mississippi,1
39286,Mississippi,1
39288,Mississippi,1
39289,Mississippi,1
39296,Mississippi,1
39298,Mississippi,1
39301,Mississippi,1
39302,Mississippi,1
39303,Mississippi,1
39304,Mississippi,1
39305,Mississippi,1
39307,Mississippi,1
39309,Mississippi,1
39320,Mississippi,1
39322,Mississippi,1
39323,Mississippi,1
39324,Mississippi,1
39325,Mississippi,1
39326,Mississippi,1
39327,Mississippi,1
39328,Mississippi,1
39330,Mississippi,1
39332,Mississippi,1
39335,Mississippi,1
39336,Mississippi,1
39337,Mississippi,1
39338,Mississippi,1
39339,Mississippi,1
39341,Mississippi,1
39342,Mississippi,1
39345,Mississippi,1
39346,Mississippi,1
39347,Mississippi,1
39348,Mississippi,1
39350,Mississippi,1
39352,Mississippi,1
39354,Mississippi,1
39355,Mississippi,1
39356,Mississippi,1
39358,Mississippi,1
39359,Mississippi,1
39360,Mississippi,1
39361,Mississippi,1
39362,Mississippi,1
39363,Mississippi,1
39364,Mississippi,1
39365,Mississippi,1
39366,Mississippi,1
39367,Mississippi,1
39401,Mississippi,1
39402,Mississippi,1
39403,Mississippi,1
39404,Mississippi,1
39406,Mississippi,1
39407,Mississippi,1
39421,Mississippi,1
39422,Mississippi,1
39423,Mississippi,1
39425,Mississippi,1
39426,Mississippi,1
39427,Mississippi,1
39428,Mississippi,1
39429,Mississippi,1
39436,Mississippi,1
39437,Mississippi,1
39439,Mississippi,1
39440,Mississippi,1
39441,Mississippi,1
39442,Mississippi,1
39443,Mississippi,1
39451,Mississippi,1
39452,Mississippi,1
39455,Mississippi,1
39456,Mississippi,1
39457,Mississippi,1
39459,Mississippi,1
39460,Mississippi,1
39461,Mississippi,1
39462,Mississippi,1
39463,Mississippi,1
39464,Mississippi,1
39465,Mississippi,1
39466,Mississippi,1
39470,Mississippi,1
39474,Mississippi,1
39475,Mississippi,1
39476,Mississippi,1
39477,Mississippi,1
39478,Mississippi,1
39479,Mississippi,1
39480,Mississippi,1
39481,Mississippi,1
39482,Mississippi,1
39483,Mississippi,1
39501,Mississippi,1
39502,Mississippi,1
39503,Mississippi,1
39505,Mississippi,1
39506,Mississippi,1
39507,Mississippi,1
39520,Mississippi,1
39521,Mississippi,1
39522,Mississippi,1
39525,Mississippi,1
39529,Mississippi,1
39530,Mississippi,1
39531,Mississippi,1
39532,Mississippi,1
39533,Mississippi,1
39534,Mississippi,1
39535,Mississippi,1
39540,Mississippi,1
39552,Mississippi,1
39553,Mississippi,1
39555,Mississippi,1
39556,Mississippi,1
39558,Mississippi,1
39560,Mississippi,1
39561,Mississippi,1
39562,Mississippi,1
39563,Mississippi,1
39564,Mississippi,1
39565,Mississippi,1
39566,Mississippi,1
39567,Mississippi,1
39568,Mississippi,1
39569,Mississippi,1
39571,Mississippi,1
39572,Mississippi,1
39573,Mississippi,1
39574,Mississippi,1
39576,Mississippi,1
39577,Mississippi,1
39581,Mississippi,1
39595,Mississippi,1
39601,Mississippi,1
39602,Mississippi,1
39603,Mississippi,1
39629,Mississippi,1
39630,Mississippi,1
39631,Mississippi,1
39632,Mississippi,1
39633,Mississippi,1
39635,Mississippi,1
39638,Mississippi,1
39641,Mississippi,1
39643,Mississippi,1
39645,Mississippi,1
39647,Mississippi,1
39648,Mississippi,1
39649,Mississippi,1
39652,Mississippi,1
39653,Mississippi,1
39654,Mississippi,1
39656,Mississippi,1
39657,Mississippi,1
39661,Mississippi,1
39662,Mississippi,1
39663,Mississippi,1
39664,Mississippi,1
39665,Mississippi,1
39666,Mississippi,1
39667,Mississippi,1
39668,Mississippi,1
39669,Mississippi,1
39701,Mississippi,1
39702,Mississippi,1
39703,Mississippi,1
39704,Mississippi,1
39705,Mississippi,1
39710,Mississippi,1
39730,Mississippi,1
39735,Mississippi,1
39736,Mississippi,1
39737,Mississippi,1
39739,Mississippi,1
39740,Mississippi,1
39741,Mississippi,1
39743,Mississippi,1
39744,Mississippi,1
39745,Mississippi,1
39746,Mississippi,1
39747,Mississippi,1
39750,Mississippi,1
39751,Mississippi,1
39752,Mississippi,1
39753,Mississippi,1
39754,Mississippi,1
39755,Mississippi,1
39756,Mississippi,1
39759,Mississippi,1
39760,Mississippi,1
39762,Mississippi,1
39766,Mississippi,1
39767,Mississippi,1
39769,Mississippi,1
39771,Mississippi,1
39772,Mississippi,1
39773,Mississippi,1
39776,Mississippi,1
39813,Georgia,1
39815,Georgia,1
39817,Georgia,1
39818,Georgia,1
39819,Georgia,1
39823,Georgia,1
39824,Georgia,1
39825,Georgia,1
39826,Georgia,1
39827,Georgia,1
39828,Georgia,1
39829,Georgia,1
39832,Georgia,1
39834,Georgia,1
39836,Georgia,1
39837,Georgia,1
39840,Georgia,1
39841,Georgia,1
39842,Georgia,1
39845,Georgia,1
39846,Georgia,1
39851,Georgia,1
39852,Georgia,1
39854,Georgia,1
39859,Georgia,1
39861,Georgia,1
39862,Georgia,1
39866,Georgia,1
39867,Georgia,1
39870,Georgia,1
39877,Georgia,1
39885,Georgia,1
39886,Georgia,1
39897,Georgia,1
39901,Georgia,1
40003,Kentucky,1
40004,Kentucky,1
40006,Kentucky,1
40007,Kentucky,1
40008,Kentucky,1
40009,Kentucky,1
4001,Maine,1
40010,Kentucky,1
40011,Kentucky,1
40012,Kentucky,1
40013,Kentucky,1
40014,Kentucky,1
40018,Kentucky,1
40019,Kentucky,1
4002,Maine,1
40020,Kentucky,1
40022,Kentucky,1
40023,Kentucky,1
40025,Kentucky,1
40026,Kentucky,1
40027,Kentucky,1
4003,Maine,1
40031,Kentucky,1
40032,Kentucky,1
40033,Kentucky,1
40036,Kentucky,1
40037,Kentucky,1
4004,Maine,1
40040,Kentucky,1
40041,Kentucky,1
40045,Kentucky,1
40046,Kentucky,1
40047,Kentucky,1
40048,Kentucky,1
40049,Kentucky,1
4005,Maine,1
40050,Kentucky,1
40051,Kentucky,1
40052,Kentucky,1
40055,Kentucky,1
40056,Kentucky,1
40057,Kentucky,1
40058,Kentucky,1
40059,Kentucky,1
4006,Maine,1
40060,Kentucky,1
40061,Kentucky,1
40062,Kentucky,1
40063,Kentucky,1
40065,Kentucky,1
40066,Kentucky,1
40067,Kentucky,1
40068,Kentucky,1
40069,Kentucky,1
4007,Maine,1
40070,Kentucky,1
40071,Kentucky,1
40075,Kentucky,1
40076,Kentucky,1
40077,Kentucky,1
40078,Kentucky,1
4008,Maine,1
4009,Maine,1
4010,Maine,1
40104,Kentucky,1
40107,Kentucky,1
40108,Kentucky,1
40109,Kentucky,1
4011,Maine,1
40110,Kentucky,1
40111,Kentucky,1
40115,Kentucky,1
40117,Kentucky,1
40118,Kentucky,1
40119,Kentucky,1
40121,Kentucky,1
40122,Kentucky,1
40129,Kentucky,1
4013,Maine,1
4014,Maine,1
40140,Kentucky,1
40142,Kentucky,1
40143,Kentucky,1
40144,Kentucky,1
40145,Kentucky,1
40146,Kentucky,1
4015,Maine,1
40150,Kentucky,1
40152,Kentucky,1
40153,Kentucky,1
40155,Kentucky,1
40157,Kentucky,1
40159,Kentucky,1
4016,Maine,1
40160,Kentucky,1
40161,Kentucky,1
40162,Kentucky,1
40165,Kentucky,1
40166,Kentucky,1
4017,Maine,1
40170,Kentucky,1
40171,Kentucky,1
40175,Kentucky,1
40176,Kentucky,1
40177,Kentucky,1
40178,Kentucky,1
4019,Maine,1
4020,Maine,1
40201,Kentucky,1
40202,Kentucky,1
40203,Kentucky,1
40204,Kentucky,1
40205,Kentucky,1
40206,Kentucky,1
40207,Kentucky,1
40208,Kentucky,1
40209,Kentucky,1
4021,Maine,1
40210,Kentucky,1
40211,Kentucky,1
40212,Kentucky,1
40213,Kentucky,1
40214,Kentucky,1
40215,Kentucky,1
40216,Kentucky,1
40217,Kentucky,1
40218,Kentucky,1
40219,Kentucky,1
4022,Maine,1
40220,Kentucky,1
40221,Kentucky,1
40222,Kentucky,1
40223,Kentucky,1
40224,Kentucky,1
40225,Kentucky,1
40228,Kentucky,1
40229,Kentucky,1
4024,Maine,1
40241,Kentucky,1
40242,Kentucky,1
40243,Kentucky,1
40245,Kentucky,1
40250,Kentucky,1
40251,Kentucky,1
40252,Kentucky,1
40253,Kentucky,1
40255,Kentucky,1
40256,Kentucky,1
40257,Kentucky,1
40258,Kentucky,1
40259,Kentucky,1
40261,Kentucky,1
40266,Kentucky,1
40268,Kentucky,1
40269,Kentucky,1
4027,Maine,1
40270,Kentucky,1
40272,Kentucky,1
4028,Maine,1
40280,Kentucky,1
40281,Kentucky,1
40282,Kentucky,1
40283,Kentucky,1
40285,Kentucky,1
40289,Kentucky,1
4029,Maine,1
40290,Kentucky,1
40291,Kentucky,1
40292,Kentucky,1
40296,Kentucky,1
40297,Kentucky,1
40298,Kentucky,1
40299,Kentucky,1
4030,Maine,1
40310,Kentucky,1
40311,Kentucky,1
40312,Kentucky,1
40313,Kentucky,1
40316,Kentucky,1
40317,Kentucky,1
40319,Kentucky,1
4032,Maine,1
40322,Kentucky,1
40324,Kentucky,1
40328,Kentucky,1
4033,Maine,1
40330,Kentucky,1
40334,Kentucky,1
40336,Kentucky,1
40337,Kentucky,1
40339,Kentucky,1
4034,Maine,1
40340,Kentucky,1
40342,Kentucky,1
40346,Kentucky,1
40347,Kentucky,1
40348,Kentucky,1
40350,Kentucky,1
40351,Kentucky,1
40353,Kentucky,1
40355,Kentucky,1
40356,Kentucky,1
40357,Kentucky,1
40358,Kentucky,1
40359,Kentucky,1
40360,Kentucky,1
40361,Kentucky,1
40362,Kentucky,1
40363,Kentucky,1
40366,Kentucky,1
4037,Maine,1
40370,Kentucky,1
40371,Kentucky,1
40372,Kentucky,1
40374,Kentucky,1
40376,Kentucky,1
40379,Kentucky,1
4038,Maine,1
40380,Kentucky,1
40383,Kentucky,1
40384,Kentucky,1
40385,Kentucky,1
40387,Kentucky,1
4039,Maine,1
40390,Kentucky,1
40391,Kentucky,1
40392,Kentucky,1
4040,Maine,1
40402,Kentucky,1
40403,Kentucky,1
40404,Kentucky,1
40405,Kentucky,1
40409,Kentucky,1
4041,Maine,1
40410,Kentucky,1
40419,Kentucky,1
4042,Maine,1
40422,Kentucky,1
40423,Kentucky,1
4043,Maine,1
40434,Kentucky,1
40437,Kentucky,1
40440,Kentucky,1
40442,Kentucky,1
40444,Kentucky,1
40445,Kentucky,1
40447,Kentucky,1
40448,Kentucky,1
40452,Kentucky,1
40456,Kentucky,1
4046,Maine,1
40460,Kentucky,1
40461,Kentucky,1
40464,Kentucky,1
40468,Kentucky,1
4047,Maine,1
40472,Kentucky,1
40473,Kentucky,1
40475,Kentucky,1
40476,Kentucky,1
4048,Maine,1
40481,Kentucky,1
40484,Kentucky,1
40486,Kentucky,1
40488,Kentucky,1
40489,Kentucky,1
4049,Maine,1
40492,Kentucky,1
4050,Maine,1
40502,Kentucky,1
40503,Kentucky,1
40504,Kentucky,1
40505,Kentucky,1
40506,Kentucky,1
40507,Kentucky,1
40508,Kentucky,1
40509,Kentucky,1
4051,Maine,1
40510,Kentucky,1
40511,Kentucky,1
40512,Kentucky,1
40513,Kentucky,1
40514,Kentucky,1
40515,Kentucky,1
40516,Kentucky,1
40517,Kentucky,1
40522,Kentucky,1
40523,Kentucky,1
40524,Kentucky,1
40526,Kentucky,1
40533,Kentucky,1
40536,Kentucky,1
4054,Maine,1
40544,Kentucky,1
40546,Kentucky,1
4055,Maine,1
40550,Kentucky,1
40555,Kentucky,1
4056,Maine,1
4057,Maine,1
40574,Kentucky,1
40575,Kentucky,1
40576,Kentucky,1
40577,Kentucky,1
40578,Kentucky,1
40579,Kentucky,1
40580,Kentucky,1
40581,Kentucky,1
40582,Kentucky,1
40583,Kentucky,1
40588,Kentucky,1
40591,Kentucky,1
40598,Kentucky,1
40601,Kentucky,1
40602,Kentucky,1
40603,Kentucky,1
40604,Kentucky,1
4061,Maine,1
40618,Kentucky,1
40619,Kentucky,1
4062,Maine,1
40620,Kentucky,1
40621,Kentucky,1
40622,Kentucky,1
4063,Maine,1
4064,Maine,1
4066,Maine,1
4068,Maine,1
4069,Maine,1
4070,Maine,1
40701,Kentucky,1
40702,Kentucky,1
4071,Maine,1
4072,Maine,1
40724,Kentucky,1
40729,Kentucky,1
4073,Maine,1
40730,Kentucky,1
40734,Kentucky,1
40737,Kentucky,1
4074,Maine,1
40740,Kentucky,1
40741,Kentucky,1
40742,Kentucky,1
40743,Kentucky,1
40744,Kentucky,1
40745,Kentucky,1
40750,Kentucky,1
40755,Kentucky,1
40759,Kentucky,1
4076,Maine,1
40763,Kentucky,1
40769,Kentucky,1
4077,Maine,1
40771,Kentucky,1
4078,Maine,1
4079,Maine,1
40801,Kentucky,1
40803,Kentucky,1
40806,Kentucky,1
40807,Kentucky,1
40808,Kentucky,1
40810,Kentucky,1
40813,Kentucky,1
40815,Kentucky,1
40816,Kentucky,1
40818,Kentucky,1
40819,Kentucky,1
4082,Maine,1
40820,Kentucky,1
40823,Kentucky,1
40824,Kentucky,1
40826,Kentucky,1
40827,Kentucky,1
40828,Kentucky,1
40829,Kentucky,1
4083,Maine,1
40830,Kentucky,1
40831,Kentucky,1
4084,Maine,1
40840,Kentucky,1
40843,Kentucky,1
40844,Kentucky,1
40845,Kentucky,1
40847,Kentucky,1
40849,Kentucky,1
4085,Maine,1
40854,Kentucky,1
40855,Kentucky,1
40856,Kentucky,1
40858,Kentucky,1
4086,Maine,1
40862,Kentucky,1
40863,Kentucky,1
40865,Kentucky,1
40868,Kentucky,1
4087,Maine,1
40870,Kentucky,1
40873,Kentucky,1
40874,Kentucky,1
4088,Maine,1
4090,Maine,1
40902,Kentucky,1
40903,Kentucky,1
40906,Kentucky,1
4091,Maine,1
40913,Kentucky,1
40914,Kentucky,1
40915,Kentucky,1
4092,Maine,1
40921,Kentucky,1
40923,Kentucky,1
40927,Kentucky,1
4093,Maine,1
40930,Kentucky,1
40932,Kentucky,1
40935,Kentucky,1
40939,Kentucky,1
4094,Maine,1
40940,Kentucky,1
40941,Kentucky,1
40943,Kentucky,1
40944,Kentucky,1
40946,Kentucky,1
40949,Kentucky,1
4095,Maine,1
40951,Kentucky,1
40953,Kentucky,1
40955,Kentucky,1
40958,Kentucky,1
4096,Maine,1
40962,Kentucky,1
40964,Kentucky,1
40965,Kentucky,1
4097,Maine,1
40972,Kentucky,1
40977,Kentucky,1
40979,Kentucky,1
4098,Maine,1
40981,Kentucky,1
40982,Kentucky,1
40983,Kentucky,1
40988,Kentucky,1
40995,Kentucky,1
40997,Kentucky,1
41001,Kentucky,1
41002,Kentucky,1
41003,Kentucky,1
41004,Kentucky,1
41005,Kentucky,1
41006,Kentucky,1
41007,Kentucky,1
41008,Kentucky,1
4101,Maine,1
41010,Kentucky,1
41011,Kentucky,1
41012,Kentucky,1
41014,Kentucky,1
41015,Kentucky,1
41016,Kentucky,1
41017,Kentucky,1
41018,Kentucky,1
41019,Kentucky,1
4102,Maine,1
41021,Kentucky,1
41022,Kentucky,1
41025,Kentucky,1
4103,Maine,1
41030,Kentucky,1
41031,Kentucky,1
41033,Kentucky,1
41034,Kentucky,1
41035,Kentucky,1
41037,Kentucky,1
41039,Kentucky,1
4104,Maine,1
41040,Kentucky,1
41041,Kentucky,1
41042,Kentucky,1
41043,Kentucky,1
41044,Kentucky,1
41045,Kentucky,1
41046,Kentucky,1
41048,Kentucky,1
41049,Kentucky,1
4105,Maine,1
41051,Kentucky,1
41052,Kentucky,1
41053,Kentucky,1
41054,Kentucky,1
41055,Kentucky,1
41056,Kentucky,1
41059,Kentucky,1
4106,Maine,1
41061,Kentucky,1
41062,Kentucky,1
41063,Kentucky,1
41064,Kentucky,1
4107,Maine,1
41071,Kentucky,1
41072,Kentucky,1
41073,Kentucky,1
41074,Kentucky,1
41075,Kentucky,1
41076,Kentucky,1
4108,Maine,1
41080,Kentucky,1
41081,Kentucky,1
41083,Kentucky,1
41085,Kentucky,1
41086,Kentucky,1
4109,Maine,1
41091,Kentucky,1
41092,Kentucky,1
41093,Kentucky,1
41094,Kentucky,1
41095,Kentucky,1
41096,Kentucky,1
41097,Kentucky,1
41098,Kentucky,1
41099,Kentucky,1
4110,Maine,1
41101,Kentucky,1
41102,Kentucky,1
41105,Kentucky,1
41114,Kentucky,1
4112,Maine,1
41121,Kentucky,1
41124,Kentucky,1
41128,Kentucky,1
41129,Kentucky,1
41132,Kentucky,1
41135,Kentucky,1
41139,Kentucky,1
41141,Kentucky,1
41142,Kentucky,1
41143,Kentucky,1
41144,Kentucky,1
41146,Kentucky,1
41149,Kentucky,1
41159,Kentucky,1
4116,Maine,1
41160,Kentucky,1
41164,Kentucky,1
41166,Kentucky,1
41168,Kentucky,1
41169,Kentucky,1
41171,Kentucky,1
41173,Kentucky,1
41174,Kentucky,1
41175,Kentucky,1
41179,Kentucky,1
41180,Kentucky,1
41181,Kentucky,1
41183,Kentucky,1
41189,Kentucky,1
41201,Kentucky,1
41203,Kentucky,1
41204,Kentucky,1
41214,Kentucky,1
41216,Kentucky,1
41219,Kentucky,1
4122,Maine,1
41222,Kentucky,1
41224,Kentucky,1
41226,Kentucky,1
4123,Maine,1
41230,Kentucky,1
41231,Kentucky,1
41232,Kentucky,1
41234,Kentucky,1
41238,Kentucky,1
4124,Maine,1
41240,Kentucky,1
41250,Kentucky,1
41254,Kentucky,1
41255,Kentucky,1
41256,Kentucky,1
41257,Kentucky,1
41260,Kentucky,1
41262,Kentucky,1
41263,Kentucky,1
41264,Kentucky,1
41265,Kentucky,1
41267,Kentucky,1
41268,Kentucky,1
41271,Kentucky,1
41274,Kentucky,1
41301,Kentucky,1
41310,Kentucky,1
41311,Kentucky,1
41314,Kentucky,1
41317,Kentucky,1
41332,Kentucky,1
41339,Kentucky,1
41347,Kentucky,1
41348,Kentucky,1
41351,Kentucky,1
41352,Kentucky,1
41360,Kentucky,1
41364,Kentucky,1
41365,Kentucky,1
41366,Kentucky,1
41367,Kentucky,1
41368,Kentucky,1
41385,Kentucky,1
41386,Kentucky,1
41390,Kentucky,1
41397,Kentucky,1
41408,Kentucky,1
41413,Kentucky,1
41421,Kentucky,1
41425,Kentucky,1
41426,Kentucky,1
41451,Kentucky,1
41464,Kentucky,1
41465,Kentucky,1
41472,Kentucky,1
41477,Kentucky,1
41501,Kentucky,1
41502,Kentucky,1
41503,Kentucky,1
41512,Kentucky,1
41513,Kentucky,1
41514,Kentucky,1
41517,Kentucky,1
41519,Kentucky,1
41520,Kentucky,1
41522,Kentucky,1
41524,Kentucky,1
41526,Kentucky,1
41527,Kentucky,1
41528,Kentucky,1
41531,Kentucky,1
41534,Kentucky,1
41535,Kentucky,1
41537,Kentucky,1
41538,Kentucky,1
41539,Kentucky,1
41540,Kentucky,1
41542,Kentucky,1
41543,Kentucky,1
41544,Kentucky,1
41547,Kentucky,1
41548,Kentucky,1
41549,Kentucky,1
41553,Kentucky,1
41554,Kentucky,1
41555,Kentucky,1
41557,Kentucky,1
41558,Kentucky,1
41559,Kentucky,1
41560,Kentucky,1
41561,Kentucky,1
41562,Kentucky,1
41563,Kentucky,1
41564,Kentucky,1
41566,Kentucky,1
41567,Kentucky,1
41568,Kentucky,1
41571,Kentucky,1
41572,Kentucky,1
41601,Kentucky,1
41602,Kentucky,1
41603,Kentucky,1
41604,Kentucky,1
41605,Kentucky,1
41606,Kentucky,1
41607,Kentucky,1
41612,Kentucky,1
41615,Kentucky,1
41616,Kentucky,1
41619,Kentucky,1
41621,Kentucky,1
41622,Kentucky,1
41630,Kentucky,1
41631,Kentucky,1
41632,Kentucky,1
41635,Kentucky,1
41636,Kentucky,1
41640,Kentucky,1
41642,Kentucky,1
41643,Kentucky,1
41645,Kentucky,1
41647,Kentucky,1
41649,Kentucky,1
41650,Kentucky,1
41651,Kentucky,1
41653,Kentucky,1
41655,Kentucky,1
41659,Kentucky,1
41660,Kentucky,1
41663,Kentucky,1
41666,Kentucky,1
41667,Kentucky,1
41669,Kentucky,1
41701,Kentucky,1
41702,Kentucky,1
41712,Kentucky,1
41713,Kentucky,1
41714,Kentucky,1
41719,Kentucky,1
41721,Kentucky,1
41722,Kentucky,1
41723,Kentucky,1
41725,Kentucky,1
41727,Kentucky,1
41729,Kentucky,1
41731,Kentucky,1
41735,Kentucky,1
41736,Kentucky,1
41739,Kentucky,1
41740,Kentucky,1
41743,Kentucky,1
41745,Kentucky,1
41746,Kentucky,1
41749,Kentucky,1
41751,Kentucky,1
41754,Kentucky,1
41759,Kentucky,1
41760,Kentucky,1
41762,Kentucky,1
41763,Kentucky,1
41764,Kentucky,1
41766,Kentucky,1
41772,Kentucky,1
41773,Kentucky,1
41774,Kentucky,1
41775,Kentucky,1
41776,Kentucky,1
41777,Kentucky,1
41778,Kentucky,1
41804,Kentucky,1
41810,Kentucky,1
41812,Kentucky,1
41815,Kentucky,1
41817,Kentucky,1
41819,Kentucky,1
41821,Kentucky,1
41822,Kentucky,1
41824,Kentucky,1
41825,Kentucky,1
41826,Kentucky,1
41828,Kentucky,1
41831,Kentucky,1
41832,Kentucky,1
41833,Kentucky,1
41834,Kentucky,1
41835,Kentucky,1
41836,Kentucky,1
41837,Kentucky,1
41838,Kentucky,1
41839,Kentucky,1
41840,Kentucky,1
41843,Kentucky,1
41844,Kentucky,1
41845,Kentucky,1
41847,Kentucky,1
41848,Kentucky,1
41849,Kentucky,1
41855,Kentucky,1
41858,Kentucky,1
41859,Kentucky,1
41861,Kentucky,1
41862,Kentucky,1
42001,Kentucky,1
42002,Kentucky,1
42003,Kentucky,1
42020,Kentucky,1
42021,Kentucky,1
42022,Kentucky,1
42023,Kentucky,1
42024,Kentucky,1
42025,Kentucky,1
42027,Kentucky,1
42028,Kentucky,1
42029,Kentucky,1
42031,Kentucky,1
42032,Kentucky,1
42033,Kentucky,1
42035,Kentucky,1
42036,Kentucky,1
42037,Kentucky,1
42038,Kentucky,1
42039,Kentucky,1
42040,Kentucky,1
42041,Kentucky,1
42044,Kentucky,1
42045,Kentucky,1
42047,Kentucky,1
42048,Kentucky,1
42049,Kentucky,1
42050,Kentucky,1
42051,Kentucky,1
42053,Kentucky,1
42054,Kentucky,1
42055,Kentucky,1
42056,Kentucky,1
42058,Kentucky,1
42060,Kentucky,1
42061,Kentucky,1
42063,Kentucky,1
42064,Kentucky,1
42066,Kentucky,1
42069,Kentucky,1
42070,Kentucky,1
42071,Kentucky,1
42076,Kentucky,1
42078,Kentucky,1
42079,Kentucky,1
42081,Kentucky,1
42082,Kentucky,1
42083,Kentucky,1
42084,Kentucky,1
42085,Kentucky,1
42086,Kentucky,1
42087,Kentucky,1
42088,Kentucky,1
4210,Maine,1
42101,Kentucky,1
42102,Kentucky,1
42103,Kentucky,1
42104,Kentucky,1
4211,Maine,1
4212,Maine,1
42120,Kentucky,1
42122,Kentucky,1
42123,Kentucky,1
42124,Kentucky,1
42127,Kentucky,1
42128,Kentucky,1
42129,Kentucky,1
42130,Kentucky,1
42131,Kentucky,1
42133,Kentucky,1
42134,Kentucky,1
42135,Kentucky,1
42140,Kentucky,1
42141,Kentucky,1
42142,Kentucky,1
42151,Kentucky,1
42152,Kentucky,1
42153,Kentucky,1
42154,Kentucky,1
42156,Kentucky,1
42157,Kentucky,1
42159,Kentucky,1
4216,Maine,1
42160,Kentucky,1
42163,Kentucky,1
42164,Kentucky,1
42166,Kentucky,1
42167,Kentucky,1
4217,Maine,1
42170,Kentucky,1
42171,Kentucky,1
4219,Maine,1
4220,Maine,1
42201,Kentucky,1
42202,Kentucky,1
42204,Kentucky,1
42206,Kentucky,1
42207,Kentucky,1
4221,Maine,1
42210,Kentucky,1
42211,Kentucky,1
42214,Kentucky,1
42215,Kentucky,1
42216,Kentucky,1
42217,Kentucky,1
42219,Kentucky,1
4222,Maine,1
42220,Kentucky,1
42221,Kentucky,1
42223,Kentucky,1
4223,Maine,1
42232,Kentucky,1
42234,Kentucky,1
42236,Kentucky,1
4224,Maine,1
42240,Kentucky,1
