puma_id,puma_name,zipcode
606708,"Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)",95824
606708,"Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)",95828
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",94205
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",94206
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",94230
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",94247
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",94254
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",94256
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",94262
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",94280
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",94282
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",94283
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",95822
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",95823
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",95831
606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",95832
606710,Sacramento County (Central)--Elk Grove City,95624
606710,Sacramento County (Central)--Elk Grove City,95757
606710,Sacramento County (Central)--Elk Grove City,95758
606710,Sacramento County (Central)--Elk Grove City,95759
606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region",95615
606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region",95632
606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region",95638
606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region",95639
606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region",95641
606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region",95680
606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region",95683
606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region",95690
606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region",95693
606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region",95829
606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region",95830
606712,"Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)",95630
606712,"Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)",95662
606712,"Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)",95671
606712,"Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)",95763
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92242
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92252
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92256
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92267
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92268
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92277
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92278
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92280
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92284
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92285
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92286
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92304
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92309
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92310
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92311
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92312
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92323
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92327
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92332
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92338
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92342
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92347
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92363
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92364
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92365
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92366
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92368
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,92398
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,93558
607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,93562
607102,San Bernardino County (West Central)--Victorville & Adelanto Cities,92301
607102,San Bernardino County (West Central)--Victorville & Adelanto Cities,92392
607102,San Bernardino County (West Central)--Victorville & Adelanto Cities,92393
607102,San Bernardino County (West Central)--Victorville & Adelanto Cities,92394
607102,San Bernardino County (West Central)--Victorville & Adelanto Cities,92395
607103,San Bernardino County (West Central)--Hesperia City & Apple Valley Town,92307
607103,San Bernardino County (West Central)--Hesperia City & Apple Valley Town,92308
607103,San Bernardino County (West Central)--Hesperia City & Apple Valley Town,92340
607103,San Bernardino County (West Central)--Hesperia City & Apple Valley Town,92344
607103,San Bernardino County (West Central)--Hesperia City & Apple Valley Town,92345
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",91759
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92305
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92314
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92315
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92317
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92321
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92322
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92325
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92329
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92333
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92339
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92341
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92352
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92356
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92358
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92371
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92372
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92378
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92382
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92385
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92386
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92391
607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",92397
607105,San Bernardino County (Southwest)--Redlands & Yucaipa Cities,92359
607105,San Bernardino County (Southwest)--Redlands & Yucaipa Cities,92373
607105,San Bernardino County (Southwest)--Redlands & Yucaipa Cities,92374
607105,San Bernardino County (Southwest)--Redlands & Yucaipa Cities,92375
607105,San Bernardino County (Southwest)--Redlands & Yucaipa Cities,92399
607106,"San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities",92313
607106,"San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities",92316
607106,"San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities",92318
607106,"San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities",92324
607106,"San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities",92350
607106,"San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities",92354
607106,"San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities",92357
607107,San Bernardino County (Southwest)--San Bernardino City (East),92346
607107,San Bernardino County (Southwest)--San Bernardino City (East),92369
607107,San Bernardino County (Southwest)--San Bernardino City (East),92404
607107,San Bernardino County (Southwest)--San Bernardino City (East),92408
607107,San Bernardino County (Southwest)--San Bernardino City (East),92413
607107,San Bernardino County (Southwest)--San Bernardino City (East),92423
607108,San Bernardino County (Southwest)--San Bernardino City (West),92401
607108,San Bernardino County (Southwest)--San Bernardino City (West),92402
607108,San Bernardino County (Southwest)--San Bernardino City (West),92403
607108,San Bernardino County (Southwest)--San Bernardino City (West),92405
607108,San Bernardino County (Southwest)--San Bernardino City (West),92406
607108,San Bernardino County (Southwest)--San Bernardino City (West),92407
607108,San Bernardino County (Southwest)--San Bernardino City (West),92410
607108,San Bernardino County (Southwest)--San Bernardino City (West),92411
607108,San Bernardino County (Southwest)--San Bernardino City (West),92415
607108,San Bernardino County (Southwest)--San Bernardino City (West),92418
607108,San Bernardino County (Southwest)--San Bernardino City (West),92427
607109,San Bernardino County (Southwest)--Rialto City,92376
607109,San Bernardino County (Southwest)--Rialto City,92377
607110,San Bernardino County (Southwest)--Fontana City (East),92334
607110,San Bernardino County (Southwest)--Fontana City (East),92335
607111,San Bernardino County (Southwest)--Rancho Cucamonga City,91701
607111,San Bernardino County (Southwest)--Rancho Cucamonga City,91729
607111,San Bernardino County (Southwest)--Rancho Cucamonga City,91730
607111,San Bernardino County (Southwest)--Rancho Cucamonga City,91737
607111,San Bernardino County (Southwest)--Rancho Cucamonga City,91739
607112,San Bernardino County (Southwest)--Upland & Montclair Cities,91763
607112,San Bernardino County (Southwest)--Upland & Montclair Cities,91784
607112,San Bernardino County (Southwest)--Upland & Montclair Cities,91785
607112,San Bernardino County (Southwest)--Upland & Montclair Cities,91786
607113,San Bernardino County (Southwest)--Ontario City,91743
607113,San Bernardino County (Southwest)--Ontario City,91758
607113,San Bernardino County (Southwest)--Ontario City,91761
607113,San Bernardino County (Southwest)--Ontario City,91762
607113,San Bernardino County (Southwest)--Ontario City,91764
607114,San Bernardino County (Southwest)--Chino & Chino Hills Cities,91708
607114,San Bernardino County (Southwest)--Chino & Chino Hills Cities,91709
607114,San Bernardino County (Southwest)--Chino & Chino Hills Cities,91710
607115,San Bernardino County (Southwest)--Fontana City (West),92331
607115,San Bernardino County (Southwest)--Fontana City (West),92336
607115,San Bernardino County (Southwest)--Fontana City (West),92337
607301,San Diego County (Northwest)--Oceanside City & Camp Pendleton,92049
607301,San Diego County (Northwest)--Oceanside City & Camp Pendleton,92051
607301,San Diego County (Northwest)--Oceanside City & Camp Pendleton,92052
607301,San Diego County (Northwest)--Oceanside City & Camp Pendleton,92054
607301,San Diego County (Northwest)--Oceanside City & Camp Pendleton,92055
607301,San Diego County (Northwest)--Oceanside City & Camp Pendleton,92056
607301,San Diego County (Northwest)--Oceanside City & Camp Pendleton,92057
607301,San Diego County (Northwest)--Oceanside City & Camp Pendleton,92058
607301,San Diego County (Northwest)--Oceanside City & Camp Pendleton,92068
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",91901
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",91903
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",91905
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",91906
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",91916
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",91931
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",91934
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",91948
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",91962
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",91963
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",91980
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",92003
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",92004
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",92028
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",92036
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",92059
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",92060
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",92061
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",92066
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",92070
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",92082
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",92086
607302,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center",92088
607303,San Diego County (Northwest)--Vista City,92081
607303,San Diego County (Northwest)--Vista City,92083
607303,San Diego County (Northwest)--Vista City,92084
607303,San Diego County (Northwest)--Vista City,92085
607304,San Diego County (Northwest)--Carlsbad City,92008
607304,San Diego County (Northwest)--Carlsbad City,92009
607304,San Diego County (Northwest)--Carlsbad City,92010
607304,San Diego County (Northwest)--Carlsbad City,92011
607304,San Diego County (Northwest)--Carlsbad City,92013
607304,San Diego County (Northwest)--Carlsbad City,92018
607305,San Diego County (Northwest)--San Marcos & Escondido (West) Cities,92069
607305,San Diego County (Northwest)--San Marcos & Escondido (West) Cities,92078
607305,San Diego County (Northwest)--San Marcos & Escondido (West) Cities,92079
607305,San Diego County (Northwest)--San Marcos & Escondido (West) Cities,92096
607306,San Diego County (Northwest)--Escondido City (East),92025
607306,San Diego County (Northwest)--Escondido City (East),92026
607306,San Diego County (Northwest)--Escondido City (East),92027
607306,San Diego County (Northwest)--Escondido City (East),92029
607306,San Diego County (Northwest)--Escondido City (East),92030
607306,San Diego County (Northwest)--Escondido City (East),92033
607306,San Diego County (Northwest)--Escondido City (East),92046
607307,"San Diego County (Central)--Lakeside, Winter Gardens & Ramona",92040
607307,"San Diego County (Central)--Lakeside, Winter Gardens & Ramona",92065
607308,San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities,92064
607308,San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities,92074
607308,San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities,92128
607308,San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities,92131
607308,San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities,92150
607308,San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities,92197
607308,San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities,92198
607308,San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities,92199
607309,San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities,92007
607309,San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities,92023
607309,San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities,92024
607309,San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities,92067
607309,San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities,92075
607309,San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities,92091
607309,San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities,92127
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92037
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92038
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92039
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92092
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92093
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92106
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92107
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92109
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92118
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92135
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92140
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92147
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92152
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92155
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92161
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92166
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92167
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92169
607310,San Diego County (West)--San Diego City (Southwest/Central Coastal),92178
607311,San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa),92014
607311,San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa),92121
607311,San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa),92129
607311,San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa),92130
607311,San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa),92172
607311,San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa),92191
607312,San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights),92122
607312,San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights),92126
607312,San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights),92192
607312,San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights),92196
607313,San Diego County (Central)--El Cajon & Santee Cities,92019
607313,San Diego County (Central)--El Cajon & Santee Cities,92020
607313,San Diego County (Central)--El Cajon & Santee Cities,92021
607313,San Diego County (Central)--El Cajon & Santee Cities,92022
607313,San Diego County (Central)--El Cajon & Santee Cities,92071
607313,San Diego County (Central)--El Cajon & Santee Cities,92072
607314,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities,91941
607314,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities,91942
607314,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities,91943
607314,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities,91944
607314,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities,92119
607314,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities,92120
607314,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities,92124
607314,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities,92142
607314,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities,92145
607314,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities,92159
607314,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities,92160
607314,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities,92190
607315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa),92108
607315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa),92110
607315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa),92111
607315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa),92117
607315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa),92123
607315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa),92137
607315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa),92138
607315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa),92168
607315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa),92171
607315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa),92177
607315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa),92186
607315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa),92193
607316,San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park),92101
607316,San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park),92102
607316,San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park),92103
607316,San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park),92104
607316,San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park),92112
607316,San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park),92134
607316,San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park),92163
607316,San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park),92187
607317,San Diego County (South Central)--San Diego City (Central/Mid-City),92105
607317,San Diego County (South Central)--San Diego City (Central/Mid-City),92115
607317,San Diego County (South Central)--San Diego City (Central/Mid-City),92116
607317,San Diego County (South Central)--San Diego City (Central/Mid-City),92165
607317,San Diego County (South Central)--San Diego City (Central/Mid-City),92175
607317,San Diego County (South Central)--San Diego City (Central/Mid-City),92176
607317,San Diego County (South Central)--San Diego City (Central/Mid-City),92182
607317,San Diego County (South Central)--San Diego City (Central/Mid-City),92195
607318,San Diego County (South)--San Diego City (Southeast/Encanto & Skyline),92113
607318,San Diego County (South)--San Diego City (Southeast/Encanto & Skyline),92114
607318,San Diego County (South)--San Diego City (Southeast/Encanto & Skyline),92136
607318,San Diego County (South)--San Diego City (Southeast/Encanto & Skyline),92139
607318,San Diego County (South)--San Diego City (Southeast/Encanto & Skyline),92149
607318,San Diego County (South)--San Diego City (Southeast/Encanto & Skyline),92170
607318,San Diego County (South)--San Diego City (Southeast/Encanto & Skyline),92174
607319,"San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",NA
607319,"San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",91917
607319,"San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",91935
607319,"San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",91945
607319,"San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",91946
607319,"San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",91976
607319,"San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",91977
607319,"San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",91978
607319,"San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",91979
607319,"San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",91987
607320,San Diego County (Southwest)--Sweetwater Region--Chula Vista City (East),91902
607320,San Diego County (Southwest)--Sweetwater Region--Chula Vista City (East),91908
607320,San Diego County (Southwest)--Sweetwater Region--Chula Vista City (East),91913
607320,San Diego County (Southwest)--Sweetwater Region--Chula Vista City (East),91914
607320,San Diego County (Southwest)--Sweetwater Region--Chula Vista City (East),91915
607320,San Diego County (Southwest)--Sweetwater Region--Chula Vista City (East),91921
607321,San Diego County (Southwest)--Chula Vista (West) & National City Cities,91909
607321,San Diego County (Southwest)--Chula Vista (West) & National City Cities,91910
607321,San Diego County (Southwest)--Chula Vista (West) & National City Cities,91911
607321,San Diego County (Southwest)--Chula Vista (West) & National City Cities,91912
607321,San Diego County (Southwest)--Chula Vista (West) & National City Cities,91950
607321,San Diego County (Southwest)--Chula Vista (West) & National City Cities,91951
607322,San Diego County (South)--San Diego City (South/Otay Mesa & South Bay),91932
607322,San Diego County (South)--San Diego City (South/Otay Mesa & South Bay),91933
607322,San Diego County (South)--San Diego City (South/Otay Mesa & South Bay),92143
607322,San Diego County (South)--San Diego City (South/Otay Mesa & South Bay),92153
607322,San Diego County (South)--San Diego City (South/Otay Mesa & South Bay),92154
607322,San Diego County (South)--San Diego City (South/Otay Mesa & South Bay),92158
607322,San Diego County (South)--San Diego City (South/Otay Mesa & South Bay),92173
607322,San Diego County (South)--San Diego City (South/Otay Mesa & South Bay),92179
607501,San Francisco County (North & West)--Richmond District,94115
607501,San Francisco County (North & West)--Richmond District,94118
607501,San Francisco County (North & West)--Richmond District,94121
607501,San Francisco County (North & West)--Richmond District,94129
607501,San Francisco County (North & West)--Richmond District,94144
607501,San Francisco County (North & West)--Richmond District,94159
607502,San Francisco County (North & East)--North Beach & Chinatown,94108
607502,San Francisco County (North & East)--North Beach & Chinatown,94109
607502,San Francisco County (North & East)--North Beach & Chinatown,94111
607502,San Francisco County (North & East)--North Beach & Chinatown,94123
607502,San Francisco County (North & East)--North Beach & Chinatown,94126
607502,San Francisco County (North & East)--North Beach & Chinatown,94130
607502,San Francisco County (North & East)--North Beach & Chinatown,94133
607502,San Francisco County (North & East)--North Beach & Chinatown,94147
607502,San Francisco County (North & East)--North Beach & Chinatown,94161
607502,San Francisco County (North & East)--North Beach & Chinatown,94164
607503,San Francisco County (Central)--South of Market & Potrero,94102
607503,San Francisco County (Central)--South of Market & Potrero,94103
607503,San Francisco County (Central)--South of Market & Potrero,94104
607503,San Francisco County (Central)--South of Market & Potrero,94105
607503,San Francisco County (Central)--South of Market & Potrero,94107
607503,San Francisco County (Central)--South of Market & Potrero,94119
607503,San Francisco County (Central)--South of Market & Potrero,94120
607503,San Francisco County (Central)--South of Market & Potrero,94137
607503,San Francisco County (Central)--South of Market & Potrero,94139
607503,San Francisco County (Central)--South of Market & Potrero,94141
607503,San Francisco County (Central)--South of Market & Potrero,94142
607503,San Francisco County (Central)--South of Market & Potrero,94143
607503,San Francisco County (Central)--South of Market & Potrero,94145
607503,San Francisco County (Central)--South of Market & Potrero,94151
607503,San Francisco County (Central)--South of Market & Potrero,94158
607503,San Francisco County (Central)--South of Market & Potrero,94163
607503,San Francisco County (Central)--South of Market & Potrero,94177
607504,San Francisco County (Central)--Inner Mission & Castro,94110
607504,San Francisco County (Central)--Inner Mission & Castro,94114
607504,San Francisco County (Central)--Inner Mission & Castro,94117
607504,San Francisco County (Central)--Inner Mission & Castro,94140
607504,San Francisco County (Central)--Inner Mission & Castro,94146
607505,San Francisco County (Central)--Sunset District (North),94116
607505,San Francisco County (Central)--Sunset District (North),94122
607505,San Francisco County (Central)--Sunset District (North),94172
607506,San Francisco County (South Central)--Sunset District (South),94112
607506,San Francisco County (South Central)--Sunset District (South),94127
607506,San Francisco County (South Central)--Sunset District (South),94131
607506,San Francisco County (South Central)--Sunset District (South),94132
607507,San Francisco County (South Central)--Bayview & Hunters Point,94124
607507,San Francisco County (South Central)--Bayview & Hunters Point,94134
607507,San Francisco County (South Central)--Bayview & Hunters Point,94160
607507,San Francisco County (South Central)--Bayview & Hunters Point,94188
607701,San Joaquin County (Central)--Stockton City (North),95207
607701,San Joaquin County (Central)--Stockton City (North),95209
607701,San Joaquin County (Central)--Stockton City (North),95210
607701,San Joaquin County (Central)--Stockton City (North),95212
607701,San Joaquin County (Central)--Stockton City (North),95219
607701,San Joaquin County (Central)--Stockton City (North),95267
607701,San Joaquin County (Central)--Stockton City (North),95269
607702,San Joaquin County (Central)--Stockton City (South),95201
607702,San Joaquin County (Central)--Stockton City (South),95202
607702,San Joaquin County (Central)--Stockton City (South),95203
607702,San Joaquin County (Central)--Stockton City (South),95204
607702,San Joaquin County (Central)--Stockton City (South),95205
607702,San Joaquin County (Central)--Stockton City (South),95206
607702,San Joaquin County (Central)--Stockton City (South),95208
607702,San Joaquin County (Central)--Stockton City (South),95211
607702,San Joaquin County (Central)--Stockton City (South),95214
607702,San Joaquin County (Central)--Stockton City (South),95297
607703,"San Joaquin County (South)--Tracy, Manteca & Lathrop Cities",95304
607703,"San Joaquin County (South)--Tracy, Manteca & Lathrop Cities",95330
607703,"San Joaquin County (South)--Tracy, Manteca & Lathrop Cities",95336
607703,"San Joaquin County (South)--Tracy, Manteca & Lathrop Cities",95337
607703,"San Joaquin County (South)--Tracy, Manteca & Lathrop Cities",95376
